YEAR,WAVE,SUB_REG,ST,SP_CODE,MODE_FX,AREA_X,ESTCLAIM,ESTCLVAR,ESTHARV,ESTHVAR,LANDING,LAND_VAR,ESTREL,ESTRLVAR,TOT_CAT,TOT_VAR,LBS_AB1,VAR_LBS,WGT_AB1,VAR_WAB1,MISS_FISH,ALT_FLAG,MODE,AREA,STATUS,DOWNLOAD
2018,4,4,25,8850030302,7,2,18666.828521,161762800.67,172775.91672,4504489392.9,191442.74524,4666252193.5,48612.423408,676297337.68,240055.16865,5342549531.2,58756.082711,360305200.17,26651.584283,74132888.812,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2018,4,4,25,8850030302,7,5,97434.178919,3708775640.1,483299.22117,24092678486,580733.40009,27801454126,99677.215908,1331029862.6,680410.616,29132483989,252075.39609,5163953500.4,114340.64959,1062484778.2,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2018,4,4,33,8850030302,3,1,34856.966845,610898290.1,41256.540823,1329031798.1,76113.507669,1939930088.2,0,0,76113.507669,1939930088.2,26383.113227,227794821.71,11967.301654,46868843.919,0,0,SHORE,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2018,4,4,33,8850030302,3,5,7407.4735683,68077524.549,8383.4344588,71122101.084,15790.908027,139199625.63,0,0,15790.908027,139199625.63,5777.0573279,18607585.346,2620.4560138,3828515.5332,0,0,SHORE,INLAND,FINAL,24MAR2021:12:06:10
2018,4,4,33,8850030302,4,1,16226.434685,6641917.1634,0,0,16226.434685,6641917.1634,48.508755854,931.45155,16274.94344,6642848.6149,5416.2161921,699306.39488,2456.7795483,143882.47295,0,0,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2018,4,4,33,8850030302,4,2,1498.8324822,764651.77004,0,0,1498.8324822,764651.77004,356.55172774,130187.15348,1855.3842099,894838.92352,936.53376053,145138.2464,424.80892703,29862.232012,0,0,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2018,4,4,33,8850030302,5,1,1199.5606697,1218521.4767,3130.4430564,3625245.9225,4330.0037261,4843767.3991,19.895494186,368.44877598,4349.8992203,4844135.8479,1311.9635269,454706.26371,595.10275195,93555.932231,0,0,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2018,4,4,33,8850030302,5,2,315.50487606,98943.531427,87.138566992,2888.5264181,402.64344305,101832.05785,9.5249686116,98.080505824,412.16841166,101930.13835,111.9643436,7902.8624211,50.786693095,1626.0160022,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2018,4,4,33,8850030302,5,5,0,0,1425.4498041,292819.48676,1425.4498041,292819.48676,0,0,1425.4498041,292819.48676,378.94712896,20694.424808,171.8892901,4257.8832961,0,0,CHARTER BOAT,INLAND,FINAL,24MAR2021:12:06:10
2018,4,4,33,8850030302,7,1,63225.078508,813293648.86,218186.52877,7323008709.6,281411.60728,8136302358.4,55626.891653,311654218.13,337038.49893,8447956576.5,107767.59668,1415075454.5,48883.061181,291152143.47,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2018,4,4,33,8850030302,7,2,10801.315718,26166756.828,40981.14212,403119219.17,51782.457838,429285976,24732.893888,128984906.02,76515.351727,558270882.02,27687.351445,109319554.49,12558.900229,22492526.82,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2018,4,4,33,8850030302,7,5,1870.2830981,1527256.9247,55247.610302,490195024.93,57117.8934,491722281.85,2634.4170237,3672102.9331,59752.310423,495394384.79,27423.429562,113023663.56,12439.186048,23254648.226,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2018,4,4,44,8850030302,4,1,6.2769372428,41.25434312,0,0,6.2769372428,41.25434312,30.505915,1000.5440955,36.782852243,1041.7984386,7.6963915349,62.02237746,3.4910602989,12.761120322,0,0,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2018,4,4,44,8850030302,4,2,2.7465672083,10.565838548,0,0,2.7465672083,10.565838548,2.7465672083,10.565838548,5.4931344166,21.131677096,1.5861183531,3.5236656245,0.7194585653,0.7249951203,0,0,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2018,4,4,44,8850030302,5,1,0,0,36.26379881,554.38643031,36.26379881,554.38643031,74.331815442,1796.5795183,110.59561425,2350.9659486,11.866155614,66.052511887,5.3824528775,13.590321531,0,0,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2018,4,4,44,8850030302,7,1,2152.0704736,4933261.1709,0,0,2152.0704736,4933261.1709,2346.7849808,6020820.5017,4498.8554545,10954081.673,2517.9038269,6753041.2999,1142.1136836,1389440.0069,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2018,4,4,44,8850030302,7,2,0,0,14898.589822,216032479.1,14898.589822,216032479.1,0,0,14898.589822,216032479.1,5524.5972447,29705028.076,2505.9408712,6111817.2662,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2018,4,4,44,8850030302,7,5,611.09553859,375098.79873,0,0,611.09553859,375098.79873,0,0,611.09553859,375098.79873,245.59688857,60586.123821,111.40201786,12465.610762,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2018,4,5,34,8850030302,5,2,689.11308505,485049.70611,0,0,689.11308505,485049.70611,0,0,689.11308505,485049.70611,607.68748292,377194.91956,275.64523402,77607.952977,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2018,4,5,34,8850030302,7,2,336.75661093,119869.84617,0,0,336.75661093,119869.84617,671.32056523,476362.52732,1008.0771762,596232.37348,371.20681223,145649.68939,168.37830546,29967.461542,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2018,4,5,36,8850030302,5,2,0,0,538.99444465,180334.33625,538.99444465,180334.33625,0,0,538.99444465,180334.33625,594.13357634,219117.99257,269.49722232,45083.584062,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2018,4,5,36,8850030302,7,1,0,0,6554.6702746,44640192,6554.6702746,44640192,0,0,6554.6702746,44640192,6037.1935308,37869934.163,2738.4530213,7791748.821,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2018,4,6,37,8850030302,7,5,0,0,0,0,0,0,23083.193745,481892604.1,23083.193745,481892604.1,0,0,0,0,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2018,5,4,23,8850030302,3,1,67343.785344,4060561895,42096.866699,768731703.24,109440.65204,4829293598.3,7637.2138871,65351557.492,117077.86593,4894645155.8,54193.216665,1226761306.7,24581.881822,252406458.49,0,0,SHORE,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2018,5,4,23,8850030302,4,1,48.224281048,27.461924198,185.83991233,407.8283615,234.06419338,435.2902857,97.480875921,84.496549162,331.5450693,519.78683486,132.28002342,139.77994642,60.001825012,28.759760396,0,0,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2018,5,4,23,8850030302,4,2,1.343792633,0.0109327965,0,0,1.343792633,0.0109327965,0,0,1.343792633,0.0109327965,1.5350939221,0.0142671312,0.6963140353,0.002935466,0,0,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2018,5,4,23,8850030302,5,1,0,0,1304.1405773,599966.9236,1304.1405773,599966.9236,0,0,1304.1405773,599966.9236,456.65329324,71374.120761,207.136575,14685.243943,0,0,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2018,5,4,23,8850030302,5,2,174.66501178,2967.7541095,0,0,174.66501178,2967.7541095,0,0,174.66501178,2967.7541095,62.675796968,382.13411416,28.429555007,78.624193553,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2018,5,4,23,8850030302,7,1,0,0,279256.21473,7914731234.5,279256.21473,7914731234.5,23525.730946,367822582.66,302781.94568,8282553817.2,139006.89708,1993552313.6,63053.114889,410173907.94,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2018,5,4,23,8850030302,7,5,0,0,60753.486951,1828470147.1,60753.486951,1828470147.1,238.73055601,64088.428726,60992.217507,1828534235.5,32934.72842,551853016.38,14939.094811,113543901.91,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2018,5,4,25,8850030302,3,5,44754.086102,701507620.16,1066.6507638,1167479.6212,45820.736866,702675099.78,12729.576958,82902813.214,58550.313824,785577912.99,17533.656947,169319382.96,7953.2146179,34837507.16,0,0,SHORE,INLAND,FINAL,24MAR2021:12:06:10
2018,5,4,25,8850030302,4,2,229.78974234,13206.39275,218.84737365,11978.587529,448.63711599,25184.980279,295.44395443,21830.975771,744.08107042,47015.956049,407.72396147,20789.809698,184.9423757,4277.508762,0,0,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2018,5,4,25,8850030302,5,2,0,0,1955.5928353,1887211.4779,1955.5928353,1887211.4779,0,0,1955.5928353,1887211.4779,1270.9292472,671966.08113,576.48972476,138257.19627,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2018,5,4,25,8850030302,5,5,0,0,10174.542666,16724310.898,10174.542666,16724310.898,0,0,10174.542666,16724310.898,6980.7545117,7872690.3326,3166.4494746,1619808.0871,0,0,CHARTER BOAT,INLAND,FINAL,24MAR2021:12:06:10
2018,5,4,25,8850030302,7,1,62095.888061,1616634304.8,360797.39455,23324933588,422893.28261,24941567893,41634.366641,440300124.27,464527.64925,25381868017,145587.29281,3288538725.7,66037.96281,676617699.63,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2018,5,4,25,8850030302,7,2,160272.02929,16531805239,172126.17118,5205598189.6,332398.20047,21737403429,271840.10151,12483318675,604238.30197,34220722104,95710.776502,1677694053.8,43414.123425,345185988.68,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2018,5,4,25,8850030302,7,5,57408.53361,2212599622.3,219291.28327,9389899103.7,276699.81688,11602498726,134365.3812,3267035995,411065.19809,14869534721,122084.88349,2332951298,55377.339874,480005337.42,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2018,5,4,33,8850030302,3,5,128284.12208,4278274801.1,0,0,128284.12208,4278274801.1,0,0,128284.12208,4278274801.1,41538.478907,448563613.87,18841.730431,92292080.426,0,0,SHORE,INLAND,FINAL,24MAR2021:12:06:10
2018,5,4,33,8850030302,4,2,90.744396253,152.62423355,0,0,90.744396253,152.62423355,23.34221285,10.09875683,114.0866091,162.72299038,70.315561953,91.640356259,31.894929671,18.855027177,0,0,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2018,5,4,33,8850030302,5,1,5.9670690007,13.080113406,0.2495668264,0.0654461889,6.2166358271,13.145559595,0,0,6.2166358271,13.145559595,1.9361883897,1.26941786,0.8782492922,0.2611830554,0,0,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2018,5,4,33,8850030302,7,1,13694.911474,84148841.883,467710.68191,86374472108,481405.59339,86458620950,56364.131706,1143365001.1,537769.72509,87601985951,126180.84006,5387260999.2,57235.253589,1108430354.2,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2018,5,4,33,8850030302,7,2,0,0,20557.140832,215174945.6,20557.140832,215174945.6,6175.2745026,20163976.522,26732.415334,235338922.12,7801.7218898,28211568.669,3538.8378344,5804537.6041,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2018,5,4,33,8850030302,7,5,69080.538247,4418168848,178327.6719,12729209833,247408.21015,17147378681,3568.9005788,9573136.0973,250977.11073,17156951817,62896.027802,1170465090.3,28529.451058,240823497.29,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2018,5,4,44,8850030302,5,2,0,0,358.31545229,106253.99169,358.31545229,106253.99169,0,0,358.31545229,106253.99169,127.19183921,13388.523158,57.693839794,2754.6921281,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2018,5,4,44,8850030302,7,5,0,0,0,0,0,0,524.5334503,258750.49437,524.5334503,258750.49437,0,0,0,0,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2018,5,5,34,8850030302,4,1,20.9589685,393.73769451,0,0,20.9589685,393.73769451,0,0,20.9589685,393.73769451,8.8850865971,70.760438244,4.030248842,14.558978605,0,0,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2018,5,5,36,8850030302,4,1,326.44574944,49530.190479,0,0,326.44574944,49530.190479,0,0,326.44574944,49530.190479,213.36141417,22850.021612,96.780102591,4701.3979003,0,0,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2018,5,5,36,8850030302,7,5,0,0,0,0,0,0,2472.7077712,6280365.5021,2472.7077712,6280365.5021,0,0,0,0,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2018,6,4,44,8850030302,4,1,11.645167849,206.84084385,0,0,11.645167849,206.84084385,5.8225839247,51.710210963,17.467751774,258.55105482,9.157193794,127.89972364,4.1536758568,26.315401463,0,0,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2018,6,4,44,8850030302,4,2,34.220576312,7.9971763501,8.506364375,16.208049653,42.726940687,24.205226003,14.242313562,2.023160262,56.969254249,26.228386265,23.23477318,9.4951893058,10.539223977,1.9536376736,0,0,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2018,6,5,34,8850030302,7,1,2095.7771436,4897782.5861,0,0,2095.7771436,4897782.5861,0,0,2095.7771436,4897782.5861,1848.1401164,3808720.3958,838.31085746,783645.21378,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2018,6,5,34,8850030302,7,2,0,0,750.43988198,583982.92459,750.43988198,583982.92459,0,0,750.43988198,583982.92459,496.32592914,255447.85738,225.13196459,52558.463213,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2018,6,5,36,8850030302,7,1,3178.0878828,10431268.165,0,0,3178.0878828,10431268.165,0,0,3178.0878828,10431268.165,3321.9612943,11397102.165,1506.8317583,2344956.7398,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2019,2,4,44,8850030302,3,1,0,0,0,0,0,0,3587.8292823,11255827.684,3587.8292823,11255827.684,0,0,0,0,0,0,SHORE,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2019,3,4,23,8850030302,3,1,3813.2137734,12327698.521,17457.974941,121696023.05,21271.188714,134023721.57,3745.8101038,12114875.267,25016.998818,146138596.84,9701.2916436,26462281.464,4400.4770224,5444621.3059,0,0,SHORE,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2019,3,4,23,8850030302,4,2,21.720051663,705.8516087,0,0,21.720051663,705.8516087,86.968679367,12396.700259,108.68873103,13102.551868,10.325742296,160.96415065,4.6837259803,33.118415936,0,0,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2019,3,4,23,8850030302,5,5,0,0,0,0,0,0,6958.4913543,26038663.521,6958.4913543,26038663.521,0,0,0,0,0,0,CHARTER BOAT,INLAND,FINAL,24MAR2021:12:06:10
2019,3,4,23,8850030302,7,1,22436.944643,435888319.96,116530.76603,4674436985.3,138967.71067,5110325305.2,14997.094926,182025651.81,153964.8056,5292350957.1,57592.446364,912454303.19,26123.762299,187737710.62,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2019,3,4,23,8850030302,7,2,0,0,3006.4871391,10142447.803,3006.4871391,10142447.803,0,0,3006.4871391,10142447.803,1325.6203094,1971797.8049,601.29742781,405697.91211,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2019,3,4,23,8850030302,7,5,12276.398694,52312774.614,102833.02381,2775776847.2,115109.42251,2828089621.8,16664.934769,114195324.54,131774.35728,2942284946.3,42479.996359,363552681.82,19268.799945,74801059.007,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2019,3,4,25,8850030302,3,5,524.18767454,307849.95099,521.44636835,285012.04661,1045.6340429,592861.99759,1048.3753491,1231399.8039,2094.009392,1824261.8015,863.39419448,478882.22292,391.6330375,98530.142138,0,0,SHORE,INLAND,FINAL,24MAR2021:12:06:10
2019,3,4,25,8850030302,4,1,21.844742727,185.82634423,0,0,21.844742727,185.82634423,0,0,21.844742727,185.82634423,9.4464164827,34.749422632,4.2848664078,7.1497027605,0,0,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2019,3,4,25,8850030302,4,2,160.61839483,5861.5168329,191.28796042,24868.208056,351.90635525,30729.724889,24.264698307,403.45361634,376.17105356,31133.178506,239.59087097,15514.776903,108.67770615,3192.1693902,0,0,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2019,3,4,25,8850030302,4,5,173.99967961,30505.430188,5846.593437,14644625.521,6020.5931166,14675130.951,1330.1332198,1068486.0432,7350.7263364,15743616.994,2449.1840143,2353148.9476,1110.9425811,484161.00908,0,0,PARTY BOAT,INLAND,FINAL,24MAR2021:12:06:10
2019,3,4,25,8850030302,5,1,0,0,4918.080649,9270312.3568,4918.080649,9270312.3568,628.47304331,218876.82428,5546.5536923,9489189.181,1720.4981855,1123034.1875,780.41285744,231064.57667,0,0,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2019,3,4,25,8850030302,5,2,0,0,177.89334238,18705.900263,177.89334238,18705.900263,83.603343254,4960.8879049,261.49668564,23666.788167,81.010411062,3535.0918091,36.746081404,727.34606079,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2019,3,4,25,8850030302,5,5,0,0,3668.4594526,9642340.8724,3668.4594526,9642340.8724,649.97753726,471902.62672,4318.4369899,10114243.499,1296.0013081,1230643.4063,587.86233696,253205.20149,0,0,CHARTER BOAT,INLAND,FINAL,24MAR2021:12:06:10
2019,3,4,25,8850030302,7,1,202332.21848,10751145420,373350.85473,15463505612,575683.07321,26214651032,71192.409641,1929427971,646875.48285,28144079003,327825.28129,9570852966.3,148700.57212,1969205491.5,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2019,3,4,25,8850030302,7,2,43165.620761,1671752093,176614.5763,11322695704,219780.19706,12994447797,44261.197243,1742321007.6,264041.3943,14736768805,143204.97468,5473016474.8,64957.350392,1126074565.7,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2019,3,4,25,8850030302,7,5,219509.08474,14351120414,268036.18732,11451837212,487545.27206,25802957626,310590.2692,45497272332,798135.54126,71300229958,168943.24669,3617967327.2,76632.153991,744397720.22,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2019,3,4,33,8850030302,4,1,908.49260129,4337.2615705,37.853858387,7.5299680043,946.34645967,4344.7915385,0,0,946.34645967,4344.7915385,419.85183047,823.74190187,190.44354099,169.48511093,0,0,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2019,3,4,33,8850030302,4,2,31679.430216,222836715.56,1417.0054079,1230952.2645,33096.435624,224067667.83,1197.3614867,177066.63236,34293.79711,224244734.46,12603.182482,18376579.709,5716.7660718,3780986.0632,0,0,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2019,3,4,33,8850030302,5,1,8524.7626946,9475902.9259,2040.1171514,691100.72465,10564.879846,10167003.651,0,0,10564.879846,10167003.651,2398.4322167,511950.71668,1087.9217167,105333.99335,0,0,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2019,3,4,33,8850030302,5,2,0,0,250.3880927,33317.99899,250.3880927,33317.99899,313.46445313,38987.321022,563.85254583,72305.320012,60.159090735,1916.6389399,27.287984548,394.34896126,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2019,3,4,33,8850030302,5,5,0,0,43539.40658,393913418.42,43539.40658,393913418.42,0,0,43539.40658,393913418.42,8252.4362815,13492151.355,3743.2805414,2776013.6566,0,0,CHARTER BOAT,INLAND,FINAL,24MAR2021:12:06:10
2019,3,4,33,8850030302,7,1,124872.31965,5478313601,82939.264965,1564512423.3,207811.58461,7042826024.3,11165.076304,55729740.214,218976.66092,7098555764.5,76590.525334,1026495787.7,34741.234389,211201775.76,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2019,3,4,33,8850030302,7,2,9052.12546,83215940.604,8852.6228076,56079176.071,17904.748268,139295116.67,10253.540073,75229373.395,28158.288341,214524490.07,6461.054278,18136491.568,2930.714995,3731587.8655,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2019,3,4,33,8850030302,7,5,48210.471723,468105546.68,91786.221399,1830926593.2,139996.69312,2299032139.9,14372.340203,71970443.267,154369.03332,2371002583.1,47178.458556,258755834.77,21400.008417,53239080.423,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2019,3,4,44,8850030302,7,2,0,0,0,0,0,0,7520.7037821,68875010.217,7520.7037821,68875010.217,0,0,0,0,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2019,3,5,34,8850030302,4,2,185.46958333,26123.477969,0,0,185.46958333,26123.477969,0,0,185.46958333,26123.477969,200.48145535,32450.820558,90.937791596,6676.7647849,0,0,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2019,3,5,36,8850030302,7,2,405.70260823,191716.72459,0,0,405.70260823,191716.72459,0,0,405.70260823,191716.72459,178.88239402,37271.73401,81.140521646,7668.6689837,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2019,4,4,23,8850030302,3,1,219573.77463,27214640506,697352.56062,259631387074,916926.33525,286846027580,53948.567334,656131595.64,970874.90258,287502159176,280284.42562,25211571293,127136.18145,5187287362.3,0,0,SHORE,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2019,4,4,23,8850030302,3,5,472516.42501,81066018355,173586.20587,8572779150.9,646102.63088,89638797506,249639.19062,42781036457,895741.8215,132419833963,278615.86588,16510276053,126379.32771,3396993599.6,0,0,SHORE,INLAND,FINAL,24MAR2021:12:06:10
2019,4,4,23,8850030302,4,1,3139.1089029,2640360.0613,1800.1670739,1206148.2817,4939.2759768,3846508.3429,28540.296357,236625846.1,33479.572334,240472354.44,1697.3703072,458367.30181,769.92212065,94309.191773,0,0,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2019,4,4,23,8850030302,4,2,43.206766917,170.6282013,0,0,43.206766917,170.6282013,247.60150376,27376.346964,290.80827068,27546.975165,32.651965311,128.89561234,14.810834306,26.520305823,0,0,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2019,4,4,23,8850030302,4,5,361.71428571,0,1085.1428571,0,1446.8571429,0,8681.1428571,0,10128,0,490.638387,0,222.5521124,0,0,0,PARTY BOAT,INLAND,FINAL,24MAR2021:12:06:10
2019,4,4,23,8850030302,5,1,0,0,12994.488593,84221665.124,12994.488593,84221665.124,11387.56848,122047878.04,24382.057073,206269543.16,5229.7178926,13059089.685,2372.1844746,2686911.1052,0,0,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2019,4,4,23,8850030302,5,2,0,0,0,0,0,0,1068.828937,546398.91628,1068.828937,546398.91628,0,0,0,0,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2019,4,4,23,8850030302,5,5,0,0,5018.8139718,3754419.9108,5018.8139718,3754419.9108,0,0,5018.8139718,3754419.9108,2046.5211267,608665.71385,928.29589346,125233.12921,0,0,CHARTER BOAT,INLAND,FINAL,24MAR2021:12:06:10
2019,4,4,23,8850030302,7,1,16781.037121,68085472.727,188085.72995,4776880699.1,204866.76707,4844966171.8,81716.650661,1331871875.6,286583.41773,6176838047.4,86470.753235,856913090.7,39222.876365,176310091.68,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2019,4,4,23,8850030302,7,2,59645.59801,2238048017.5,75327.488184,1103421114.4,134973.08619,3341469131.9,5786.0725973,13145510.996,140759.15879,3354614642.9,48932.579402,336559856.74,22195.672413,69247278.213,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2019,4,4,23,8850030302,7,5,66303.838199,1695852155.1,93964.472693,1844960796.1,160268.31089,3540812951.1,39323.985502,378580040.86,199592.29639,3919392992,67027.124012,673386212.01,30403.304006,138549388.57,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2019,4,4,25,8850030302,3,1,14977.960054,176349921.09,94627.013233,8828267721.8,109604.97329,9004617642.9,0,0,109604.97329,9004617642.9,33003.763297,753485389,14970.408826,155029815.11,0,0,SHORE,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2019,4,4,25,8850030302,4,1,213.90126507,5993.6704363,0,0,213.90126507,5993.6704363,411.28170072,22158.733113,625.18296579,28152.403549,77.302473888,782.80382435,35.064172134,161.06209082,0,0,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2019,4,4,25,8850030302,4,2,32.244372552,933.66111004,0,0,32.244372552,933.66111004,32.244372552,933.66111004,64.488745104,1867.3222201,19.520665839,342.19263893,8.854515939,70.406224617,0,0,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2019,4,4,25,8850030302,4,5,903.77723012,574483.4339,32573.402542,657357282.02,33477.179772,657931765.46,1378.3865018,1753380.9931,34855.566274,659685146.45,19699.685609,272220707.46,8935.7187737,56009481.486,0,0,PARTY BOAT,INLAND,FINAL,24MAR2021:12:06:10
2019,4,4,25,8850030302,5,1,0,0,138739.68118,2643246933.2,138739.68118,2643246933.2,4084.1760601,14511111.229,142823.85724,2657758044.4,47870.462305,320488943.54,21713.899258,65940683.636,0,0,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2019,4,4,25,8850030302,5,2,0,0,6623.5131251,7456693.2152,6623.5131251,7456693.2152,214.28868256,36360.088807,6837.8018077,7493053.3041,2753.4776789,1200663.0808,1248.9692819,247036.7417,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
